"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1780506039395201215","Wed Apr 17 07:58:14 +0000 2024","22","Sound ON. I created a video for the oppressed souls in Palestine. Palestynie spirit will never die. Artist: https://t.co/UiHSzKXKyv #free #free️ #freepalestine #palestine #savepalestine #gaza #palestina #boycottisrael #westbank #palestinewillbefree #bds #savegaza # https://t.co/6CHCAkKD7Q","1780506039395201215","https://pbs.twimg.com/ext_tw_video_thumb/1780505652126699520/pu/img/3GvfsO8w8ZfYyFno.jpg","","en","","0","0","14","https://twitter.com/IgorDobrowolsk/status/1780506039395201215","581812852","IgorDobrowolsk"
"1780760567927673196","Thu Apr 18 00:49:38 +0000 2024","144","Muammar Khadafi presiden Libya ini sangat keras dlm membela Palestina Dia pernah menyarankan negara2 arab utk ikut aktif membatu perjuangan Palestina mendukung penuh warga Palestina membebaskan tanahnya bahkan dia menentang pendirian negara Israel https://t.co/8oMyNFVusp","1780760567927673196","https://pbs.twimg.com/ext_tw_video_thumb/1780760462734589952/pu/img/Es9naGY5YqQOVRlx.jpg","","in","multiverse","1","2","41","https://twitter.com/Never__alonely/status/1780760567927673196","1282751327588585473","Never__alonely"
"1780497924503621684","Wed Apr 17 07:25:59 +0000 2024","2383","Atas ijin Allah PABRIK AIR MINUM INDONESIA DI JALUR GAZA berhasil di resmikan (beroperasi) ditengah agresi penjajah atas Gaza. Tanda cinta rakyat Indonesia bagi rakyat Palestina. By @npc_id Yuk kita tambah armada mobil tangki air yang akan distribusi air minum bagi warga Gaza https://t.co/GLtGQGVomy","1780497924503621684","https://pbs.twimg.com/ext_tw_video_thumb/1780497607066103808/pu/img/2Ucp7cu_yd1gazwE.jpg","","in","Jakarta Capital Region","6","1","811","https://twitter.com/Abdillahonim/status/1780497924503621684","3110026433","Abdillahonim"
"1780072065887764845","Tue Apr 16 03:13:47 +0000 2024","269","hoy mi viejo me estuvo hablando todo el día de israel y palestina y yo solo podía pensar en los edits de martin cirio y esta foto https://t.co/UjKs0wZAzf","1780072065887764845","https://pbs.twimg.com/media/GLQWGjLXwAA92G4.jpg","","es","argentina","0","0","7","https://twitter.com/gonzavpl/status/1780072065887764845","1340144769914318849","gonzavpl"
"1780768104655839572","Thu Apr 18 01:19:35 +0000 2024","110","🇵🇸Ratusan warga New York memadati kereta bawah tanah untuk bergabung dengan Perkemahan Solidaritas Gaza di Univ. Columbia. Kelompok ini pertama kali berkumpul di Union Square untuk memperingati 'Hari Tahanan Palestina' kemudian sebagai kontingen menuju Kolumbia. #FreePalestine https://t.co/utbMZBvXIv","1780768104655839572","https://pbs.twimg.com/ext_tw_video_thumb/1780768056433922048/pu/img/6DKLaX3CdIyqN-Kr.jpg","","in","","0","0","51","https://twitter.com/IFyou_611/status/1780768104655839572","1221303175518420998","IFyou_611"
"1779988468594020638","Mon Apr 15 21:41:36 +0000 2024","167","Islam är fascism och vänsterns free Palestina-vurm är ännu värre! https://t.co/c4O0GDyo8c","1779988468594020638","https://pbs.twimg.com/media/GLPKE7sXkAAdJ0f.jpg","","sv","Stockholm ","2","4","19","https://twitter.com/Nima_Ros/status/1779988468594020638","1097353455838973953","Nima_Ros"
"1780323647531426270","Tue Apr 16 19:53:29 +0000 2024","92","PALESTINA tierra sembrada de héroes sus raíces son tan inmensas que jamás podrán ser arrancadas sino que cada vez se hacen más fuertes y poderosas. Me preguntan porqué invierto tanto tiempo en darle voz a Palestina por gente así como ella la periodista más joven de Gaza. https://t.co/GldzNswlA4","1780323647531426270","https://pbs.twimg.com/ext_tw_video_thumb/1780323574517014528/pu/img/2DUrDHe2bPjqI9vq.jpg","","es","","4","7","63","https://twitter.com/Ylainoa/status/1780323647531426270","3224355975","Ylainoa"
"1779720099580014780","Mon Apr 15 03:55:11 +0000 2024","15376","eu e meus manos no dia em que a Palestina se libertar do colonialismo israelense e ser uma nação livre do rio ao mar","1779720099580014780","","","pt","(ele/dele) | (he/him) ⚣ ","8","24","3319","https://twitter.com/RafaelMaleves/status/1779720099580014780","1281694046319239170","RafaelMaleves"
"1780494919750258818","Wed Apr 17 07:14:03 +0000 2024","881","Di DUBAI Badai dan Hujat Lebat Di PALESTINA Badai Kemanusiaan dan Hujan Kebiadaban. #janganAbaikanPalestina https://t.co/SnzCsEGOSi","1780494919750258818","https://pbs.twimg.com/ext_tw_video_thumb/1780494806420267008/pu/img/_TpBMUD6Ti5Y_1Lx.jpg","","in","Cengkareng, Indonesia","15","43","367","https://twitter.com/NenkMonica/status/1780494919750258818","1040306964100669440","NenkMonica"
"1779706843255955815","Mon Apr 15 03:02:31 +0000 2024","488","Solusi dua negara sudah lama sekali menjadi posisi resmi Indonesia terhadap masalah Israel-Palestina karena ini merupakan solusi yang paling realistis dan paling mungkin diterima oleh kedua belah pihak Maka agak kaget kok Kemlu dihujat karena mengutarakan kembali posisi ini","1779706843255955815","","","in","","13","20","132","https://twitter.com/Trystanto2/status/1779706843255955815","1022101929244020736","Trystanto2"
