"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1465565011221237766","Wed Apr 10 06:32:58 +0000 2024","0","@vidio Sediihh","1777947863596892313","","vidio","in","walking on flowery road","0","1","0","https://twitter.com/intoxicatae/status/1777947863596892313","111506687","intoxicatae"
"1465565011221237766","Wed Apr 10 06:31:19 +0000 2024","0","@vidio Min ini udah ga ada ya di vidio?","1777947450814443991","","vidio","in","walking on flowery road","0","1","0","https://twitter.com/intoxicatae/status/1777947450814443991","111506687","intoxicatae"
"1777586693769396452","Tue Apr 09 20:07:22 +0000 2024","0","@vidio Ini gmna? https://t.co/6YjSYYkosq","1777790428672332159","https://pbs.twimg.com/media/GKv6-OdXcAAfKtl.jpg","vidio","in","","0","2","0","https://twitter.com/menantuRT24/status/1777790428672332159","1646366800924540929","menantuRT24"
"1777784211325542588","Tue Apr 09 19:45:31 +0000 2024","0","@vidio okay aku dm yah min","1777784928627024159","","vidio","in","bandung.","0","0","0","https://twitter.com/seyay_/status/1777784928627024159","1304051551221161985","seyay_"
"1777784211325542588","Tue Apr 09 19:42:40 +0000 2024","0","@vidio BUTUTTT UCL NYA MACET-MACETAN PADAHAL JARINGAN STABIL ","1777784211325542588","","vidio","in","bandung.","1","1","0","https://twitter.com/seyay_/status/1777784211325542588","1304051551221161985","seyay_"
"1777775167508537648","Tue Apr 09 19:10:45 +0000 2024","0","@vidio sudah saya dm","1777776180999094533","","vidio","in","Mojokerto, Jawa Timur","0","1","0","https://twitter.com/iwakopocyag/status/1777776180999094533","1636562412966125568","iwakopocyag"
"1777772532957053074","Tue Apr 09 18:58:46 +0000 2024","0","@vidio udah ya tinggal di respon makasih","1777773166229938672","","vidio","in","","0","1","0","https://twitter.com/marsiogroup/status/1777773166229938672","194915175","marsiogroup"
"1777772532957053074","Tue Apr 09 18:56:15 +0000 2024","0","@vidio error nih mau nonton ucl https://t.co/jwU28BdZzz","1777772532957053074","https://pbs.twimg.com/media/GKvqsYUbYAQTYGi.jpg","vidio","in","","0","2","0","https://twitter.com/marsiogroup/status/1777772532957053074","194915175","marsiogroup"
"1776989738802819302","Tue Apr 09 18:36:02 +0000 2024","0","@vidio Cek dm gan. Mau nnti UCL ini","1777767441738981401","","vidio","in","","0","1","0","https://twitter.com/Biskuattikan/status/1777767441738981401","1744549330042949632","Biskuattikan"
"1770766303525015664","Tue Apr 09 07:30:43 +0000 2024","0","@vidio saya nonton film HEART Michelle Ziudith di https://t.co/7Jn741EQqq kenapa filmnya tersendat-sendat ya? jadi mengganggu keseruan.","1777600012114948151","","vidio","in","Bandung, Jawa Barat","0","1","0","https://twitter.com/KangAsepr/status/1777600012114948151","825724581893713920","KangAsepr"
"1777388067319599269","Mon Apr 08 17:43:11 +0000 2024","0","@vidio okeeeyyyy terima kasih ","1777391753647321469","","vidio","in","","0","0","0","https://twitter.com/recentaely/status/1777391753647321469","873858425490259968","recentaely"
"1777388067319599269","Mon Apr 08 17:33:36 +0000 2024","0","@vidio yang paket platinum kan yaaa min? apa masuknya ke diamond?","1777389342996189238","","vidio","in","","0","1","0","https://twitter.com/recentaely/status/1777389342996189238","873858425490259968","recentaely"
"1777056698324365523","Sun Apr 07 19:31:47 +0000 2024","0","@vidio tuh service paling sampah di dunia dah kayaknya","1777056698324365523","","vidio","in","","0","1","0","https://twitter.com/Ariandriano/status/1777056698324365523","69010577","Ariandriano"
"1776982436020384214","Sun Apr 07 16:28:48 +0000 2024","0","@vidio sebagai konsumen dibikin kerugian gini?? @YLKI_ID sudah dituduh beli gak resmi pula https://t.co/XmoBA93P4r","1777010647940890632","https://pbs.twimg.com/media/GKk1wzPaUAAHO38.jpg","vidio","in","Denpasar, Bali","0","1","0","https://twitter.com/RichartVolx/status/1777010647940890632","1294524623770406912","RichartVolx"
"1776982436020384214","Sun Apr 07 15:38:26 +0000 2024","0","@vidio udah gw post tuh.. biar puas","1776997974977208725","","vidio","in","Denpasar, Bali","0","1","0","https://twitter.com/RichartVolx/status/1776997974977208725","1294524623770406912","RichartVolx"
"1776982436020384214","Sun Apr 07 15:36:52 +0000 2024","0","@vidio lu pikir gw beli paket sharing !??? tolol udah dijelasin diawal baru hari ini kejadian.. kemaren2 normal udah fitur kurang mahal nuduh beli paket sharing https://t.co/IlisMObcWf","1776997577533386908","https://pbs.twimg.com/media/GKkp3--aAAA8Rpi.jpg","vidio","in","Denpasar, Bali","0","1","0","https://twitter.com/RichartVolx/status/1776997577533386908","1294524623770406912","RichartVolx"
"1776457465913315363","Sat Apr 06 04:00:16 +0000 2024","0","@vidio Cek dm","1776459887566000466","","vidio","tr","Jalan Dewi Sartika","0","0","0","https://twitter.com/fk_hap/status/1776459887566000466","2253231150","fk_hap"
"1776457465913315363","Sat Apr 06 03:50:39 +0000 2024","0","@vidio cek dm","1776457465913315363","","vidio","tr","Jalan Dewi Sartika","0","1","0","https://twitter.com/fk_hap/status/1776457465913315363","2253231150","fk_hap"
"1776272752732996016","Fri Apr 05 15:51:07 +0000 2024","0","@vidio Sudah di email lagi di cek kendalanya dari kemarin. https://t.co/io5gLzTiGM","1776276388099821864","https://pbs.twimg.com/tweet_video_thumb/GKaZ82KbsAAv2e2.jpg","vidio","in","Bandung","0","0","0","https://twitter.com/nasrulakbar/status/1776276388099821864","178417608","nasrulakbar"
"1776188050990846073","Fri Apr 05 12:40:09 +0000 2024","0","@vidio Hari ini aja kah?","1776228331022926162","","vidio","in","🐯🦊👑🐻🐰🐬 🐭","0","1","0","https://twitter.com/hrjcats/status/1776228331022926162","957933368250740736","hrjcats"
"1776109260449165761","Fri Apr 05 04:47:00 +0000 2024","0","@vidio kenapa setelah diupdate ke version baru malah muncul masalah drm. untuk tv android yg tidak support bagaimana? ya kalo tidak sulosi yaa apa boleh buat berhenti berlangganan","1776109260449165761","","vidio","in","ÜT: -6.18732,106.733738","0","1","0","https://twitter.com/TavriD/status/1776109260449165761","166837713","TavriD"
"1776082572566733052","Fri Apr 05 03:00:57 +0000 2024","0","@vidio ini kenapa ya min? https://t.co/KezDzW9bhN","1776082572566733052","https://pbs.twimg.com/media/GKXprovawAAUT2T.jpg","vidio","in","between six strings","0","2","0","https://twitter.com/sonijabluk/status/1776082572566733052","310949997","sonijabluk"
"1776044228465803507","Fri Apr 05 00:28:36 +0000 2024","0","@vidio ada masalah apasi warriors ga ditayangin di game krusial?","1776044228465803507","","vidio","in","Indonesia","0","1","0","https://twitter.com/jooanney/status/1776044228465803507","1021228376298622977","jooanney"
"1775983182376317204","Thu Apr 04 20:26:01 +0000 2024","0","@vidio admin kenapa saya tidak bisa menonton premier league padahal saya sudah beli ? https://t.co/RJkVXc8S8o","1775983182376317204","https://pbs.twimg.com/media/GKWPSeEb0AA3_g_.jpg","vidio","in","Kalimantan Timur, Indonesia","0","1","0","https://twitter.com/Rizallzzz/status/1775983182376317204","1256062847408173056","Rizallzzz"
"1775974093181116749","Thu Apr 04 19:49:54 +0000 2024","0","@vidio kenapa premier leaguenya muter terus woi yaoloh","1775974093181116749","","vidio","in","","0","1","0","https://twitter.com/arifsidy/status/1775974093181116749","1729725708703080448","arifsidy"
"1775956759875920147","Thu Apr 04 18:41:01 +0000 2024","0","@vidio knp gak bisa nonton lfc njir.. muter² doang","1775956759875920147","","vidio","in","","0","1","0","https://twitter.com/sandymp17/status/1775956759875920147","2950031436","sandymp17"
"1775106921265246429","Thu Apr 04 16:25:43 +0000 2024","0","@vidio @ahasyari_inet Ini kenapa ya min daritadiiii @vidio https://t.co/lw2sQOLQxS","1775922709752590675","https://pbs.twimg.com/media/GKVYSxwaoAArGjs.jpg","vidio","in","","0","1","0","https://twitter.com/akusetatanpa_n/status/1775922709752590675","1576463446409089027","akusetatanpa_n"
"1775888574552179035","Thu Apr 04 14:10:05 +0000 2024","0","@vidio kak mo tanya Di smart tv sy knp vidio g bs dibuka ya? Biasanya lancar jaya. Sdh sy uninstall dan reinstal ttp tdk bisa. Help please","1775888574552179035","","vidio","in","Malang, Jawa Timur","0","1","0","https://twitter.com/RahmatZubaidi/status/1775888574552179035","305965825","RahmatZubaidi"
"1775887159997960520","Thu Apr 04 14:04:27 +0000 2024","0","@vidio WOEEEEEE LAGI NONTON ANGKAT BEBAN NGEBLAAAANK","1775887159997960520","","vidio","in","","0","1","0","https://twitter.com/followIndoPr0/status/1775887159997960520","76906941","followIndoPr0"
"1775739385256006080","Thu Apr 04 04:17:15 +0000 2024","0","@vidio Min tolong cek DMnya","1775739385256006080","","vidio","in","Bekasi","0","1","0","https://twitter.com/widhi_rino/status/1775739385256006080","2656751684","widhi_rino"
